study_hours,attendance,assignment_score,midterm_score,project_score,sleep_hours,previous_gpa,participation,final_score
4.082234798342002,71.39699883978011,83.61060499189362,46.84288238905734,86.49203137670543,8.084906751872463,5.352391173134255,68.36160504056858,50.377572737484485
7.756900602614545,83.81850439307078,68.14824191539533,82.9025864514685,90.5972713250129,5.600851688370418,7.435677950567446,62.91869595379704,57.833783705332024
5.900148178027494,82.7660296732398,72.06223738390824,65.68721177217388,67.27161292860235,6.762462841677976,6.153283095343163,70.02615625086699,53.471398899413444
5.630275272909479,78.14680139889711,74.34457099126558,66.658317005,89.98971662440871,6.706916041954674,7.781544198107585,75.44963319502985,56.95042026256803
4.638140911192117,70.10013646132397,76.34175533525979,44.086772124213454,60.34494343821098,7.501550926051317,7.47671905716021,77.25631566647574,46.03264065123411
8.445082677348061,79.29929854166073,55.72080178873063,65.9459671781998,82.46100334544903,6.989561955989399,8.392201922915488,74.52118312204176,52.69744869626826
5.690941035862395,77.30201214237862,53.49018470638128,76.59019722415925,70.06662285400029,6.344939699436569,8.780187516225023,68.63857084792346,54.91404171140585
5.1433443556737855,64.66525681265799,61.351319735970556,49.29025877007226,65.69699857360683,8.498278936908887,8.050787879128835,84.95225530034836,46.73149032521834
5.295732899023541,63.281876486758144,60.4231386838639,74.98090214152583,81.14469867304443,6.352891022055016,8.532472306764689,59.88547158860085,52.713747607978675
7.064618371106698,83.6515337880977,64.27411183232996,69.24617155150632,84.44951525169213,6.649484364374255,7.079589028891394,100.0,62.46003124769289
6.730888128728156,51.981116849483115,79.61652770508005,58.98742140634771,84.15268386646545,5.090202836896452,10.0,81.44605570230638,57.14791438830044
6.825465223191976,80.0541052696126,69.97285012410315,79.96542321087826,77.14859888894792,6.143648947784926,6.037417084206143,53.08771895244985,57.61548301298326
6.8616420060157655,73.21916942246176,74.35673526012226,37.16840523430021,76.31957301329238,7.61929129160686,6.866693066508814,72.77843996404623,49.02389078819489
10.283295201740923,91.0824660687991,57.30835907949286,72.85353048241193,80.26866585699902,7.384722347625832,8.581630299296272,81.59025277048197,62.60865499718407
5.187169967230769,73.06531790846124,66.46029356494866,90.67209221302609,78.0376407551719,7.719420388078914,8.403265565833191,64.75946341720436,56.300848809648436
4.975514541856925,84.59484214251896,79.04709194093809,88.15920394740927,80.41355839585981,7.661178743134805,8.084866822970818,47.5728392863494,58.06950403247074
4.372454543504245,74.03086158762208,79.13942949812161,73.45729408753931,77.03999461110715,9.505256843554186,8.31038238959173,54.41404087601657,59.11513415176746
7.2319588451509915,79.13748153486144,63.3051140617451,63.77646913416816,83.42783824506364,6.102569407063708,4.999731414472752,78.13139416518327,52.1507896630961
8.257944585441784,85.36836530920051,73.93994863655465,59.098764208333165,58.727921934495726,5.056691507878254,9.407158433445401,43.68075291147443,52.25808410432532
5.77210508469025,73.3744428367542,98.38617424178798,63.75903888532101,73.68726524913613,5.739336404714171,7.255330849360062,48.25983142230967,51.45117232226999
4.319687046074944,87.96554884498404,71.78882484893234,75.61330147085069,61.16153506154414,6.15561779700209,8.995073018725023,78.05252120400888,55.197808093001775
4.351037568617521,68.06302122893517,63.68175664629065,56.69858672356817,77.76702017604885,5.830807676059707,5.059768105238453,66.66176174729756,45.48654402146503
7.301185575649402,80.94592842558379,69.91485132765408,78.60393345270533,91.41930175853697,7.112393017173825,7.807882204177429,59.56329415592805,61.0156984137187
7.486508342406885,87.22639722787852,73.106125290322,97.86424725204654,70.25915218053032,8.503185886668426,6.823797265026181,62.579017790162,55.1116257544041
7.08630853661039,84.60037491790335,70.1859794317134,67.13363470821648,76.27252030297215,8.847590887563898,8.186544181897563,47.93779280733521,56.40555894017814
4.668980585422611,97.1644487673541,71.62374359188198,49.17847275403373,82.56486714921638,7.605170202215925,7.8804845429626145,77.26680145682418,52.13968234499289
6.464322646133439,70.3656068268934,54.67863843675792,49.17357355157022,54.32277068233475,9.569526658544818,7.939257356999014,57.901846674738316,47.98920468256324
6.233371618281456,64.20850748651412,60.448434298968586,78.87191772396206,69.77889517855812,6.572352332120297,6.22926997412221,61.96371723124194,50.48135900507075
6.437377193458026,68.05664891504881,70.20797715514203,67.1635534945538,78.6451565927285,5.040977149597088,7.431637055017667,75.20177704880767,51.86775610293472
7.7428575558963795,84.60442566548437,70.01678435973076,80.27563254489674,46.03005274342725,8.263813681465804,7.283799542484791,66.15058696818676,51.8813993266495
6.447191097549364,82.97922934269378,65.20572870167999,60.52912051176911,65.23191506925029,4.793686729901125,8.09437205004892,59.430200355484956,48.36658349833903
7.35782712614379,79.02256659647416,69.87583696708276,79.62872966555764,86.0085797338129,6.093996372760235,8.68715639452016,40.15842362914107,59.05469341289597
6.135158138977783,66.7704295089287,72.73217826497046,65.78381157170384,85.02996900450725,7.624134678907356,7.680571106410338,75.51138768801722,52.59553922226978
6.578238797379968,85.66867293329061,82.6729614782943,57.74494322546471,78.743182273701,6.877142223941463,5.9685932539336815,71.18489451412603,53.445750745466135
7.262576451677081,65.75295222349459,70.8094591772874,62.386021296766614,83.82197639943178,6.770856684554193,7.629094571480121,62.2391881347494,54.75477421714818
3.085688360288667,89.589495823769,76.78923846357904,51.24123902407469,77.15104234421463,5.583051960615993,10.0,54.4390134179973,54.97119450833777
5.360657567285397,100.0,65.50079638279294,95.85103382014256,80.55394907442314,6.987037132679996,9.475206392385342,70.19143717980288,60.48508510087034
5.059254691414409,81.6645114657155,78.86514868318179,66.65065461018118,71.84346291159386,8.204394986485351,4.0,77.20707640788653,50.67755874773077
4.722244303513316,83.83108135657743,76.50876357134828,77.02319724155075,76.15812682922093,7.023961499843223,7.576011784433813,71.46638321986455,55.73804928661796
5.449715497546633,73.07140231104441,82.38980403815783,60.48383213980881,68.67629613584178,6.003728944430727,8.618543430306413,94.5709828073823,49.14961177214447
8.98988262246879,59.89786678913184,80.56152554933385,53.273010492282474,87.63483344182313,5.502953847283203,7.281207584918425,80.57161753907543,53.063527199342175
4.268337768613513,71.97280636969778,79.06482747457375,64.72567284714891,90.21559409502201,6.0284865004533055,6.9478908958273395,68.39075365488938,52.68645368039307
7.936556709182962,67.07104758901251,70.81899109610664,83.41669546730878,88.79912800697073,7.47080050289723,7.1796429418998144,81.07418134144845,57.645184957316005
2.6342604567683905,63.52995423584984,74.93927072453361,60.70975492042403,70.91891238322138,7.412322714831652,8.162627382521583,70.72993417586618,45.26331331030405
5.330229940028451,95.22359941995649,84.76210714141831,55.81255238178818,65.46225960634912,6.0393914792851975,6.121836030749989,70.67789131783981,53.30356790478142
6.3255061302100115,80.72862518025772,64.17510516716646,70.176499421168,87.76973660750163,4.34708869362153,8.926426381931245,89.44545695966534,57.534443476797236
7.172444662718556,81.79687580613984,64.45910665563761,74.98631641004842,80.43907202591413,7.504015316406598,7.432808409962317,56.529131827892215,55.77261964243327
7.42245315958571,74.90977634803751,74.17717677540435,90.99987436394457,78.28584341523643,5.922751121229699,6.377970871066141,70.34964472082437,55.80159901627965
7.58669447039985,76.27128917556564,76.98335628318544,72.95250669721493,68.66367915054855,7.82687497481834,8.849220193678434,87.84565003974407,57.81574496891719
5.302549855503125,87.64550682239333,62.11072200883194,77.01589749943729,79.25663812636765,6.0926684294467,5.64584291386603,74.63485837262337,54.235748329882355
5.0752964146708655,77.67662881304784,71.1028492390403,78.0698533168845,64.14721940338065,5.81451945559623,6.833747883598099,64.46420521946833,50.52007601066925
7.715951762514308,83.30693938024733,70.87201470925459,51.857784652943174,81.34062356079032,7.1838062887115015,6.813989921657803,44.40760351938746,53.51623201883086
5.61739135023677,76.03995702154984,45.41663861275835,54.51335101342638,88.7888669960621,9.829239076031643,10.0,35.94479586709436,49.95577623906491
3.4486273533241563,74.57847109267952,69.36487212889489,52.825451945520896,91.31045543907952,7.898835989339888,6.677975077632668,100.0,52.86170137229441
3.7334255719930387,63.930858343981384,70.1121860058184,49.349959420316964,82.08524054109816,7.163463159047022,4.9140417353998735,74.62767731876218,49.67324204848914
4.161095427996777,58.222509376328716,70.07648468612378,79.13643824818566,61.17978450378878,7.430621843657162,6.80182186166503,61.23890291370607,51.44171066340597
6.994321488107528,75.38438098933598,88.99097129492722,72.06070128329257,76.97330130946021,4.8986609662172835,8.046660416885734,75.24185333694761,60.19742007721652
6.28485147214113,78.56496691993233,57.4104204178935,69.11294488328029,96.39681744057714,5.6531915550969325,8.440901455900326,55.78488792544975,56.07953461656646
7.3809707081355365,65.1386996329121,62.104529145544646,31.70196878436824,66.31388409557715,4.0,10.0,65.031980839056,47.22518053650879
5.1454947073269315,77.65525134965367,40.65365042016799,96.77667602066066,74.40818427089783,9.075848673491947,9.188277085183056,55.88589410510553,53.53188862162936
6.317079382153429,78.53752562990502,66.22900000591031,55.48019194185022,89.13524351800977,8.832863234986899,7.725507112698183,48.800896231532434,49.527474249576755
7.251180787934674,56.43991993940621,67.25227735048799,96.72537858314541,81.17133922073586,7.471382231457892,6.430301438910267,38.425225812431165,51.972898088854414
5.381306920559523,68.84875340520499,65.88027388398892,47.71061927088158,99.80156324485105,7.1621381237010455,9.44883291761683,46.035139116567485,52.8594283758402
6.913550475114823,82.07263893735468,85.29212807380512,56.626383780208485,67.67130616771412,5.138091997002904,7.057723739608522,85.3193164590619,53.23060560386827
4.676148117866697,81.87058729395744,82.32741026804356,37.16010864486518,65.10244214259178,6.736840047699171,6.710211316542474,55.19677058184953,49.88969176400614
5.273892306869857,66.4632508360024,72.93428069120765,73.06974966319777,87.24125435835174,9.150870254084671,6.999511437415116,78.02338167704319,58.662146409155795
5.236524212003342,79.58448050499734,67.55264335752165,52.582404508642746,63.04121371728464,7.157699197834857,5.997254113323828,84.34971084767821,46.69832421112195
3.6083207088219207,88.22407225360472,84.31427601728237,52.97799784262304,73.03232011182463,6.3224242405457245,6.941975890594829,70.24869527811187,52.59328310175663
6.9739449615711635,85.77072958990898,71.76290568196978,48.78480095955844,74.34353455140423,4.890315207995664,7.220270004025902,65.52149181518394,50.1677263269423
5.061195319594552,77.04714212986066,62.180759532978506,78.88297087833008,85.35989473385922,8.656366873276966,8.376787926974542,71.99534380791495,57.78761602968316
6.024988237455375,73.32023686675707,51.40501587018538,77.96049112194567,81.14267968025247,6.915899438766813,7.034293997878778,63.75069450213829,54.43708137778682
6.961493317811818,71.70655515665496,66.7042260732518,93.368474475103,79.57064914176863,4.891919375964605,5.979048909793781,88.05863893084945,59.46355313414797
6.893062352059888,82.67819782909658,81.05572340607131,58.40010730497838,70.97569122098334,5.89088118151415,5.57547341369196,98.14800811216739,52.43488935141641
7.330770217945572,79.95103973142888,99.31846427451708,71.06347119465521,87.15004019081942,5.466954379170244,7.751483697027739,91.74717745556433,63.68696044087246
5.803029030981153,84.294040061022,72.73932415427372,49.949307236372675,100.0,6.841907769145633,7.587151024163069,37.72655147839649,49.6555102445626
5.153403375911693,79.31873813121152,62.815733818556346,63.30945368170555,81.91282098922916,7.248806763535383,6.834824746544198,63.44459861709829,54.612089416898364
5.840563578187202,86.18763950347441,57.78041750058944,60.736165614063516,75.99672207546837,6.39613952286577,6.939052247409515,70.06238708171735,51.067871614601536
2.6253311320839403,78.94592532957701,78.62345875566719,74.5022994049359,62.021370290078394,7.932455915784258,7.966184319359004,76.94586940633815,51.39769262805565
3.1057750551538255,85.84688716131686,50.82460737138878,82.23830528985468,68.62518550682847,7.09456268856693,9.168655504427218,44.09028193446928,45.610604326838555
3.3546007752911953,86.70822770366638,78.60414121685866,81.874933671641,72.86289766052695,8.274774862326556,6.563826499027215,43.848345094465515,51.72063258515587
4.005506344797037,69.95473369775186,81.81253927515495,56.200628188953445,69.65399759732867,6.571367106303137,7.606683403458519,89.60184624438088,53.9881043401775
6.7995484534468735,59.918559531292544,77.23535343879436,81.978550664722,74.83922165473152,10.0,8.649924484806387,61.61321022085331,56.05023118247156
4.189041889279879,93.43492856014554,69.3640599367373,67.38280808049085,92.78016076807288,6.322613531831251,6.568662851763301,47.68890492320152,55.180432250382815
5.243674891921221,80.56658730712262,78.77928784256177,63.45564345744179,87.47166917369233,5.916004009892954,7.481241462524034,53.44538788415559,54.1459976058712
8.59845659557213,60.855141045038785,74.0512604535396,58.080839184535144,73.41167283531746,5.768439339885091,7.454405276294801,75.85711964968323,55.55948725707136
5.287472057877148,70.86180502781289,62.662513897672895,60.16089887893827,62.917200553341395,6.746871128134834,5.926445717947777,57.66178470304755,46.82136615351364
7.475031136934173,85.71874292369829,94.20494786850031,92.39239384674727,88.37367642902413,4.936556690961059,7.702198553718747,73.62438463276075,61.167385964247785
4.1327646399802465,75.20323168867107,67.7798474446738,72.30375073091633,74.50945726538636,7.353475412593372,7.537853614325318,55.319089558802446,51.3127132224596
5.58912488426474,72.87938580680873,81.30902760539891,70.44456586501687,57.73499574397645,4.7136354765222315,8.16610109951527,43.83699808923969,53.500376833891664
4.099955890178838,92.00881860312967,42.97662860765142,64.32854398048275,82.12430118493036,7.194005108868677,6.075736230407145,91.36570244831987,51.67789267068705
5.321933848198875,67.5271285361619,87.31765059337116,100.0,85.25686684233466,5.378497907084376,7.51196446231347,75.97284866933464,59.466777971704715
7.680616274914791,70.01846642245167,89.62516493585498,86.27014684384994,50.74091595065331,6.5424479111438885,9.15808087638697,64.99373708142825,61.27621992162174
2.5453591536153026,80.11386475048268,72.35800544551965,57.9051303928169,66.75445357867096,7.725448478958831,9.992999798294743,62.17957417477586,52.6189541036155
6.8688472870917145,81.90454932053882,78.7052524168531,64.16938923413527,73.89545988692286,9.764845220651624,9.036155122765932,91.97350553612853,60.21295451162952
6.475471204664556,82.96343034340731,78.70218217929076,65.00057639280726,82.34510911308618,5.706399375062611,6.087514193219709,78.87295068293088,55.661353627002995
4.811700088606411,87.11238044568947,64.2865971643113,70.04220769595639,69.8425341537583,6.81961906068833,8.041263218452352,87.20219547453638,54.944740401628124
3.107884291223091,79.98578620681516,78.56546766527208,58.18283610315991,66.67858098026063,6.131489590269349,6.9202241100466635,61.244609837662,49.805245366710565
6.144259015427739,82.89383938938408,62.296434361529336,74.14343132706375,82.27169249680283,5.956155612927045,7.840680711755905,70.75999810269367,50.12586922699631
4.941014581872395,75.40790740684916,64.69491691625609,88.3292338485504,70.31677626685841,6.142032004036547,6.573339953067691,76.03298373994798,53.90140918440877
6.465352422709408,78.62698303236714,85.52331771854759,49.60920647394171,80.42054650548697,7.988879770764327,5.44383186977724,61.74896336029238,51.95008724034182
6.043704291046886,79.07534180053635,83.69589228840243,52.20594568071106,63.884843450254095,6.414332962923544,7.0865793135602,68.5670183649454,49.4922236649777
9.20355778264183,80.15098135819036,63.52349397461049,61.2357802258377,61.476669807636014,9.699175237925026,8.367123235932018,61.24584490175125,53.5432778212914
5.521288745053951,85.72539807582761,63.19708387798751,61.884862158490385,82.55269157570397,7.499175107073681,7.845599706568573,75.98588796253325,50.541728859623916
3.95300501475627,83.5514568194483,64.25284077050793,95.97852224644303,77.52519910317214,5.78798720659111,7.983537431897224,50.17908754224129,50.42502543511559
6.358551269912632,78.44217002900183,80.79167479758588,82.02392908020775,84.22455733236207,6.559953781425907,7.759620387575254,78.57955028870587,61.81714703613385
6.43999336794353,69.90874015058961,60.00018263027523,81.2205129296557,69.67406999078558,6.037783611952013,7.985432969814853,74.66069802614366,54.404437769610844
8.718375150480874,78.6767125806271,76.28055166843143,64.29888029081239,67.04894697520255,7.960082383536056,8.135414110904042,66.95037207239017,50.18467605919482
7.670222491829157,77.71982215104256,80.96216172761153,63.9916123049846,88.60718887540911,5.033464412121697,7.170382285254458,76.74275718478125,55.92782772679902
6.7137421182990185,79.93181579813198,70.9410545964828,47.67612420728442,59.770412360055296,5.390858343477028,7.59946867370354,64.52589304400534,50.413887471499294
8.926605782439124,100.0,84.12076436237913,78.94436319266944,87.51460709180625,6.29014465750103,9.591910049843628,59.9480388800907,63.31275941278778
3.622473891354298,72.76227221458765,68.3482779661225,74.87476446732299,88.20504707482384,7.81953615176599,7.6704372348013665,78.15589232183018,57.46798630950768
4.720496934500504,82.2228901912536,69.43373278807303,86.00396310549597,83.60089514266075,8.479672329787327,7.5510761957447015,78.80521007731558,59.88277670629832
4.14684811718895,88.68462067244297,60.27304522641772,65.04838401301366,68.12192482989552,8.656650628927412,7.623461408671679,62.390946417864484,47.28785759942305
5.220380393688464,78.98001914099383,84.20612817144246,66.01509195319444,66.8347616327464,7.635761823937036,7.2385097780205365,61.104215616354125,52.1178194874277
3.2466277048873824,100.0,62.801754636253555,70.3806373998489,72.899442270018,6.900532556370376,6.977572843535036,67.25539774359315,50.33315811452097
7.270301893628808,74.21960708268523,76.1972618125807,80.48656605709934,62.04960323168601,7.953550974776791,7.750414229238518,61.71991520778974,51.63025645869594
5.555554605802453,81.24089222320048,71.14420719448879,47.41698129063529,65.38306001246403,5.626599259081948,6.893141757649019,92.87678664823403,46.096574702955316
3.0583874109946843,70.01194255107018,59.36660324266005,78.30478587233725,81.44734291509046,4.786411333580528,7.325382084627341,74.74713571291309,48.86952111243836
3.968841837584917,74.48475264856707,64.69076227412015,67.71306212958038,81.49349114224157,7.5239650932237865,6.5513823521684555,70.21900350320823,49.72162906382029
6.627027694900391,80.48933910396659,88.59446686848881,53.17907824864825,64.50425173465044,5.79318589942138,7.629614165441181,56.009125394664565,52.23911949012131
7.6762531357887624,86.46304062307729,74.41989051161377,38.81551946284307,81.76121935300074,6.921631921401423,8.201033933011233,81.08484170554961,56.832874459689755
9.993461783383573,81.19094834023574,59.8901959035979,66.08936803370305,79.54303305739806,7.143552419047378,7.245702168106901,60.82592650083377,57.2114350095916
11.82772493201466,90.59114849334736,75.66393944818431,88.26798176583698,90.09886254577103,7.2977434710139555,5.0899458757328215,60.2087903337844,64.94084148647153
6.828818866551993,77.05034689407329,70.24663162086546,91.44558533437953,80.69136441867522,8.125349846230062,8.208445852866566,81.58921994614879,59.31686860201527
4.020923759936272,74.67831470160995,100.0,72.97526694938135,85.58581053734378,7.998490225950078,7.644220611311712,75.80984081487847,59.36460413682638
1.7359074385373816,100.0,75.42148609610727,95.46807929379146,79.77077590930212,7.234000080601228,6.308122259983849,32.448285862966635,53.264146038886985
6.535422924687672,81.9423764944203,67.43250183520362,67.39882483860558,84.79929109697188,6.469581663436713,8.427924290787928,67.63343854353536,54.92389917082804
4.374117809379348,70.80518454021453,89.04033501344526,81.34624972299893,62.12882843432225,7.1293145064115855,5.8218897591409835,71.8827943082143,56.45295940514454
5.16928547964063,71.05736237751931,49.90756599248586,61.68276755531002,73.78255542889086,6.2845474999900945,8.754489138389362,64.9060576632826,44.02571724455016
4.775806401880384,68.57320085468659,73.13184187657316,60.79561625002192,74.6101723177247,6.764285293592595,7.431160056423344,72.40545498534708,46.654383664135814
5.71841822716723,87.36569355856788,95.93314193617287,58.51487236367109,72.56250053064717,10.0,4.777361909547203,42.85467995636483,53.52390703471114
8.131960461575288,74.35622707106758,70.60560858768295,39.15259474025963,79.43886630316726,7.218627641060248,7.713995504715885,27.534691009889123,49.312804895868695
6.314097134890689,79.27362475656486,51.200387464223056,86.01929163925676,81.34379654495751,7.540294020445058,7.0125691582908765,55.367976424445935,50.948979543595215
5.682730325922623,77.36491325561731,67.24898442707283,59.01714585206777,78.92257077071149,6.153423221163566,6.831780849812237,74.23370682650724,49.22107674543127
3.9286924943483768,85.31492407940935,89.45421649150845,56.77985708342725,73.23056118778662,8.224088099715841,6.614729086252538,21.625656572186642,47.59141437545534
2.650634110591286,69.5325590711598,76.51283515584926,51.48039645742254,67.64269920154875,7.912326907196109,7.3473410509681525,57.34680899140739,48.619443855838846
5.027384181853338,67.24427713856984,61.93372668584979,65.13896788849203,85.97186074156234,7.920823065586102,6.91777358259943,41.1585854620092,53.21079311732603
5.892434898363359,80.24297307181594,63.77708631385171,92.6888923478364,78.49732816613835,7.257869496104156,5.271971708173938,66.36063741202979,58.59570139900406
9.535859827159765,84.00959284699897,65.28359674620224,97.31290391151805,64.81386141600592,8.241028114920125,9.026481464012646,99.36848886933774,58.73305450128186
6.2605490429457715,81.32532313097641,76.33437460864795,44.74786373877083,73.06312458350376,8.52602223596168,7.206770812845834,66.74236008003848,48.275533375648024
7.965479022046115,69.90546270902672,88.05835359526384,63.03772805633205,57.56700322292639,7.339718703219154,6.621677980946084,68.38745732003699,49.27611686801679
5.001408802921696,84.77484842091394,84.62907615359005,53.51899121868822,75.35370614347443,6.862465169199613,6.1458915809456025,82.58846411182348,55.343877990526614
3.630112467165951,70.56139072904365,77.47214618530954,81.83672837696128,73.01620057401404,8.073485188137713,8.424878480943505,70.3195983671586,55.26547455374799
4.069766475535256,72.78461355213616,56.0202628793102,72.01230966211497,69.25533049644662,5.915049632128308,5.94188163708417,66.77512344715991,47.69560237778879
4.549547870928493,68.56046475277998,56.06480983207871,59.08802941668231,90.8460018980353,6.138447663261608,7.66078476222956,83.89968886217505,52.22498553637037
10.256939464870328,91.01158348652031,78.39902425456516,69.01602312827427,63.43845880457888,6.936039588538119,6.799621197751702,77.07830725767708,57.34438311502343
4.357226641551228,84.33421541027349,55.85434682480527,61.31613930029208,82.06392951682335,4.910371517874226,6.869496407325201,74.32938642349679,47.53755580245482
7.67697840747269,84.04993375678873,69.29319574717675,90.59944532124855,96.86708160931873,7.993114328276109,6.175728562828921,67.91829771148802,62.32564478982439
4.194145643825947,90.4721142114245,75.64980535423412,75.65743321022454,85.77267903716688,5.844503335041012,6.755616680974008,64.80902942909404,54.538861139705205
7.863146025748488,100.0,58.34887205564773,77.37752789283013,74.68461217902232,6.434210774197892,7.51057486980823,83.75756327847493,54.719130048613366
6.769901932211726,60.90773896089844,59.708851987693635,30.663155307539434,63.65931360576673,6.744064485184275,7.782374671618792,64.9530607018124,45.899743971208075
5.686724204683819,70.61623419122893,70.87054722518617,67.06495849639664,61.379378234155446,7.04714418588466,6.557289022460425,88.4687931903402,49.69655904162416
5.918474947729132,71.83824915825477,78.04380345028865,97.16495342682649,70.88448305042478,6.58761606829235,7.390878717075103,54.29280450566077,56.574576919303695
4.690424609141219,69.49180377617307,84.73822524496508,86.56580698051359,68.12999266086092,6.919154743323581,8.566145317164507,91.50675931758667,56.45430473266613
6.892144402964161,67.22416752396288,79.28464121724662,42.140745797115756,67.80453091041868,6.928446841131503,5.5048457316611135,77.08060124632627,50.56257028314226
5.09003303931844,75.00346935944634,72.88387913990634,63.612038342429685,71.73686544528756,6.463562850847449,7.492477231689769,55.47197615421991,51.13997093830181
3.5487884724655037,65.83396284710595,63.04566295731541,51.1787274771379,73.97752907114314,6.0721666508334815,6.359059265517392,77.6346795182846,44.16207276422209
3.4441248513607614,81.35042367537413,59.14911604986577,91.95542184508018,79.85211947645297,8.297768709226721,6.236778993460162,60.2454565252408,53.88970972880415
6.345175835444239,78.51698321428614,65.86947494005022,71.41989595186271,62.62203780537571,4.4747131572799566,7.813213815597721,70.50142081521213,52.05074041636521
9.15818251282087,82.81028664763656,76.91922701976681,57.2508621637599,68.1775620386695,6.75314180918862,6.845698237598929,62.70059294282123,55.13406138099191
6.319983227146876,83.07728451638252,76.03948447952811,68.47821120957104,73.40327917177518,6.437320633738941,6.03983624851788,68.00631753800383,55.54547772393664
5.762723347780235,84.03006853426676,46.80117617129853,31.496882593041228,73.04514806576731,7.502549784071784,9.089139830483985,84.121461907148,46.70144213662933
6.571652279205086,74.26591063176117,62.57187566078996,52.81054175160793,93.36423707413422,5.25484864417719,8.604107417198195,77.7776747822003,55.92684293855419
8.61200348341365,99.21143402633668,86.45409061927387,68.51021216156833,77.32246592723857,6.400257590507675,5.181232852368997,53.119519123463824,52.95827080985105
6.438765002727712,80.34431116482098,72.95058057364967,79.83945515834651,58.864101880405755,6.877168319212293,5.730686246397519,53.978553375123425,50.82995254165464
5.178145538332526,59.37515247375205,54.995893042764166,40.82160231163723,79.18181361586765,8.28408833244455,8.212148485582418,74.06163415398,47.12551902550894
8.212577420119779,67.97624254233783,100.0,62.663825692165986,80.45663722743978,7.398621960154508,7.158151400355036,75.14780690343665,61.67290102417753
6.857512876923227,60.59497010972184,71.65269921222283,82.1356003392635,73.74871971755262,5.579814146957366,9.300689573225949,59.88332530919353,54.81701891871271
9.071511983991984,78.17334629151307,76.6120075117609,47.67965345877419,62.866033255907986,6.415027937535209,8.239603678249212,93.86973224473056,55.42811663031775
6.366468874443813,76.78194775946666,76.79429707254161,71.20855968697842,92.58054695313463,8.06326162319283,7.859358628624798,82.20242405904393,55.07767025282683
3.5510619365589995,73.31574302100542,67.58885440607777,68.92364304348405,64.30116086418742,5.559070160892319,6.273764769809476,60.61635451922809,46.19721630325663
3.26368160150867,98.10926112400514,63.26911581814327,92.00132448499244,81.60772206415933,6.905626877953155,8.089728353837366,59.166170262760104,54.14616493702758
9.3018558644625,83.48982874076911,97.46009982079129,64.77809329643708,77.00050529063935,6.989055456968469,5.96908325429944,66.58280179430129,64.12890761510168
9.447331441566593,85.26098361446334,84.038470435413,65.59759162274902,81.0081054902977,6.537060328095083,9.066293440092082,65.02218383388761,58.77319394550922
5.640961573434799,68.68926512057897,81.86324641330413,79.96943654430564,92.0685792416733,10.0,8.00656630682189,88.84236240597666,60.80269744276411
5.233625357728025,68.00855108668988,78.91547030061852,49.43111864730918,80.61638872141035,6.504722248662941,6.5102033078908885,84.7678445949233,51.45904238581901
